"REF_DATE","GEO","DGUID","Supply and disposition","Unit of measure","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2024-02","British Columbia","2021A000259","Marketable production","Cubic metres","Cubic metres","72","thousands","3","v107638586","11.2.1","5599549.0","","","","1"
"2024-03","British Columbia","2021A000259","Marketable production","Cubic metres","Cubic metres","72","thousands","3","v107638586","11.2.1","5842180.0","","","","1"
"2024-04","British Columbia","2021A000259","Marketable production","Cubic metres","Cubic metres","72","thousands","3","v107638586","11.2.1","5526675.0","","","","1"
"2024-05","British Columbia","2021A000259","Marketable production","Cubic metres","Cubic metres","72","thousands","3","v107638586","11.2.1","5557783.0","","","","1"
"2024-06","British Columbia","2021A000259","Marketable production","Cubic metres","Cubic metres","72","thousands","3","v107638586","11.2.1","5457849.0","","","","1"
"2024-07","British Columbia","2021A000259","Marketable production","Cubic metres","Cubic metres","72","thousands","3","v107638586","11.2.1","5229111.0","","","","1"
"2024-08","British Columbia","2021A000259","Marketable production","Cubic metres","Cubic metres","72","thousands","3","v107638586","11.2.1","5632716.0","","","","1"
"2024-09","British Columbia","2021A000259","Marketable production","Cubic metres","Cubic metres","72","thousands","3","v107638586","11.2.1","5312880.0","","","","1"
"2024-10","British Columbia","2021A000259","Marketable production","Cubic metres","Cubic metres","72","thousands","3","v107638586","11.2.1","5792826.0","","","","1"
"2024-11","British Columbia","2021A000259","Marketable production","Cubic metres","Cubic metres","72","thousands","3","v107638586","11.2.1","5953060.0","","","","1"
"2024-12","British Columbia","2021A000259","Marketable production","Cubic metres","Cubic metres","72","thousands","3","v107638586","11.2.1","6307072.0","","","","1"
"2025-01","British Columbia","2021A000259","Marketable production","Cubic metres","Cubic metres","72","thousands","3","v107638586","11.2.1","6281538.0","","","","1"
"2025-02","British Columbia","2021A000259","Marketable production","Cubic metres","Cubic metres","72","thousands","3","v107638586","11.2.1","5728295.0","","","","1"
"2025-03","British Columbia","2021A000259","Marketable production","Cubic metres","Cubic metres","72","thousands","3","v107638586","11.2.1","6138756.0","","","","1"
"2025-04","British Columbia","2021A000259","Marketable production","Cubic metres","Cubic metres","72","thousands","3","v107638586","11.2.1","5651572.0","","","","1"
"2025-05","British Columbia","2021A000259","Marketable production","Cubic metres","Cubic metres","72","thousands","3","v107638586","11.2.1","5999655.0","","","","1"
"2025-06","British Columbia","2021A000259","Marketable production","Cubic metres","Cubic metres","72","thousands","3","v107638586","11.2.1","5807242.0","","","","1"
"2025-07","British Columbia","2021A000259","Marketable production","Cubic metres","Cubic metres","72","thousands","3","v107638586","11.2.1","6054156.0","","","","1"
"2025-08","British Columbia","2021A000259","Marketable production","Cubic metres","Cubic metres","72","thousands","3","v107638586","11.2.1","5784564.0","","","","1"
"2025-09","British Columbia","2021A000259","Marketable production","Cubic metres","Cubic metres","72","thousands","3","v107638586","11.2.1","5394127.0","","","","1"
"2025-10","British Columbia","2021A000259","Marketable production","Cubic metres","Cubic metres","72","thousands","3","v107638586","11.2.1","6185895.0","","","","1"
"2025-11","British Columbia","2021A000259","Marketable production","Cubic metres","Cubic metres","72","thousands","3","v107638586","11.2.1","6484308.0","","","","1"
"2025-12","British Columbia","2021A000259","Marketable production","Cubic metres","Cubic metres","72","thousands","3","v107638586","11.2.1","6577171.0","","","","1"
"2022-01","British Columbia","2021A000259","Residential consumption","Cubic metres","Cubic metres","72","thousands","3","v107638590","11.4.1","341556.0","","","","1"
"2022-02","British Columbia","2021A000259","Residential consumption","Cubic metres","Cubic metres","72","thousands","3","v107638590","11.4.1","272769.0","","","","1"
"2022-03","British Columbia","2021A000259","Residential consumption","Cubic metres","Cubic metres","72","thousands","3","v107638590","11.4.1","226409.0","","","","1"
"2022-04","British Columbia","2021A000259","Residential consumption","Cubic metres","Cubic metres","72","thousands","3","v107638590","11.4.1","188693.0","","","","1"
"2022-05","British Columbia","2021A000259","Residential consumption","Cubic metres","Cubic metres","72","thousands","3","v107638590","11.4.1","132448.0","","","","1"
"2022-06","British Columbia","2021A000259","Residential consumption","Cubic metres","Cubic metres","72","thousands","3","v107638590","11.4.1","70255.0","","","","1"
"2022-07","British Columbia","2021A000259","Residential consumption","Cubic metres","Cubic metres","72","thousands","3","v107638590","11.4.1","58430.0","","","","1"
"2022-08","British Columbia","2021A000259","Residential consumption","Cubic metres","Cubic metres","72","thousands","3","v107638590","11.4.1","51725.0","","","","1"
"2022-09","British Columbia","2021A000259","Residential consumption","Cubic metres","Cubic metres","72","thousands","3","v107638590","11.4.1","56851.0","","","","1"
"2022-10","British Columbia","2021A000259","Residential consumption","Cubic metres","Cubic metres","72","thousands","3","v107638590","11.4.1","124101.0","","","","1"
"2022-11","British Columbia","2021A000259","Residential consumption","Cubic metres","Cubic metres","72","thousands","3","v107638590","11.4.1","276605.0","","","","1"
"2022-12","British Columbia","2021A000259","Residential consumption","Cubic metres","Cubic metres","72","thousands","3","v107638590","11.4.1","397241.0","","","","1"
"2023-01","British Columbia","2021A000259","Residential consumption","Cubic metres","Cubic metres","72","thousands","3","v107638590","11.4.1","253752.0","","","","1"
"2023-02","British Columbia","2021A000259","Residential consumption","Cubic metres","Cubic metres","72","thousands","3","v107638590","11.4.1","280034.0","","","","1"
"2023-03","British Columbia","2021A000259","Residential consumption","Cubic metres","Cubic metres","72","thousands","3","v107638590","11.4.1","257774.0","","","","1"
"2023-04","British Columbia","2021A000259","Residential consumption","Cubic metres","Cubic metres","72","thousands","3","v107638590","11.4.1","177722.0","","","","1"
"2023-05","British Columbia","2021A000259","Residential consumption","Cubic metres","Cubic metres","72","thousands","3","v107638590","11.4.1","76178.0","","","","1"
"2023-06","British Columbia","2021A000259","Residential consumption","Cubic metres","Cubic metres","72","thousands","3","v107638590","11.4.1","63820.0","","","","1"
"2023-07","British Columbia","2021A000259","Residential consumption","Cubic metres","Cubic metres","72","thousands","3","v107638590","11.4.1","52352.0","","","","1"
"2023-08","British Columbia","2021A000259","Residential consumption","Cubic metres","Cubic metres","72","thousands","3","v107638590","11.4.1","51127.0","","","","1"
"2023-09","British Columbia","2021A000259","Residential consumption","Cubic metres","Cubic metres","72","thousands","3","v107638590","11.4.1","64263.0","","","","1"
"2023-10","British Columbia","2021A000259","Residential consumption","Cubic metres","Cubic metres","72","thousands","3","v107638590","11.4.1","132499.0","","","","1"
"2023-11","British Columbia","2021A000259","Residential consumption","Cubic metres","Cubic metres","72","thousands","3","v107638590","11.4.1","244104.0","","","","1"
"2023-12","British Columbia","2021A000259","Residential consumption","Cubic metres","Cubic metres","72","thousands","3","v107638590","11.4.1","276651.0","","","","1"
"2024-01","British Columbia","2021A000259","Residential consumption","Cubic metres","Cubic metres","72","thousands","3","v107638590","11.4.1","316615.0","","","","1"
"2024-02","British Columbia","2021A000259","Residential consumption","Cubic metres","Cubic metres","72","thousands","3","v107638590","11.4.1","252115.0","","","","1"
"2024-03","British Columbia","2021A000259","Residential consumption","Cubic metres","Cubic metres","72","thousands","3","v107638590","11.4.1","226547.0","","","","1"
"2024-04","British Columbia","2021A000259","Residential consumption","Cubic metres","Cubic metres","72","thousands","3","v107638590","11.4.1","161092.0","","","","1"
"2024-05","British Columbia","2021A000259","Residential consumption","Cubic metres","Cubic metres","72","thousands","3","v107638590","11.4.1","103343.0","","","","1"
"2024-06","British Columbia","2021A000259","Residential consumption","Cubic metres","Cubic metres","72","thousands","3","v107638590","11.4.1","69643.0","","","","1"
"2024-07","British Columbia","2021A000259","Residential consumption","Cubic metres","Cubic metres","72","thousands","3","v107638590","11.4.1","53373.0","","","","1"
"2024-08","British Columbia","2021A000259","Residential consumption","Cubic metres","Cubic metres","72","thousands","3","v107638590","11.4.1","53498.0","","","","1"
"2024-09","British Columbia","2021A000259","Residential consumption","Cubic metres","Cubic metres","72","thousands","3","v107638590","11.4.1","67980.0","","","","1"
"2024-10","British Columbia","2021A000259","Residential consumption","Cubic metres","Cubic metres","72","thousands","3","v107638590","11.4.1","138508.0","","","","1"
"2024-11","British Columbia","2021A000259","Residential consumption","Cubic metres","Cubic metres","72","thousands","3","v107638590","11.4.1","234583.0","","","","1"
"2024-12","British Columbia","2021A000259","Residential consumption","Cubic metres","Cubic metres","72","thousands","3","v107638590","11.4.1","285647.0","","","","1"
"2025-01","British Columbia","2021A000259","Residential consumption","Cubic metres","Cubic metres","72","thousands","3","v107638590","11.4.1","304231.0","","","","1"
"2025-02","British Columbia","2021A000259","Residential consumption","Cubic metres","Cubic metres","72","thousands","3","v107638590","11.4.1","305405.0","","","","1"
"2025-03","British Columbia","2021A000259","Residential consumption","Cubic metres","Cubic metres","72","thousands","3","v107638590","11.4.1","207213.0","","","","1"
"2025-04","British Columbia","2021A000259","Residential consumption","Cubic metres","Cubic metres","72","thousands","3","v107638590","11.4.1","150347.0","","","","1"
"2025-05","British Columbia","2021A000259","Residential consumption","Cubic metres","Cubic metres","72","thousands","3","v107638590","11.4.1","88848.0","","","","1"
"2025-06","British Columbia","2021A000259","Residential consumption","Cubic metres","Cubic metres","72","thousands","3","v107638590","11.4.1","65209.0","","","","1"
"2025-07","British Columbia","2021A000259","Residential consumption","Cubic metres","Cubic metres","72","thousands","3","v107638590","11.4.1","48319.0","","","","1"
"2025-08","British Columbia","2021A000259","Residential consumption","Cubic metres","Cubic metres","72","thousands","3","v107638590","11.4.1","51337.0","","","","1"
"2025-09","British Columbia","2021A000259","Residential consumption","Cubic metres","Cubic metres","72","thousands","3","v107638590","11.4.1","53556.0","","","","1"
"2025-10","British Columbia","2021A000259","Residential consumption","Cubic metres","Cubic metres","72","thousands","3","v107638590","11.4.1","149443.0","","","","1"
"2025-11","British Columbia","2021A000259","Residential consumption","Cubic metres","Cubic metres","72","thousands","3","v107638590","11.4.1","219138.0","","","","1"
"2025-12","British Columbia","2021A000259","Residential consumption","Cubic metres","Cubic metres","72","thousands","3","v107638590","11.4.1","259143.0","","","","1"
"2022-01","British Columbia","2021A000259","Exports","Cubic metres","Cubic metres","72","thousands","3","v107638596","11.7.1","3354051.0","","","","1"
"2022-02","British Columbia","2021A000259","Exports","Cubic metres","Cubic metres","72","thousands","3","v107638596","11.7.1","3031118.0","","","","1"
"2022-03","British Columbia","2021A000259","Exports","Cubic metres","Cubic metres","72","thousands","3","v107638596","11.7.1","3357149.0","","","","1"
"2022-04","British Columbia","2021A000259","Exports","Cubic metres","Cubic metres","72","thousands","3","v107638596","11.7.1","3003665.0","","","","1"
"2022-05","British Columbia","2021A000259","Exports","Cubic metres","Cubic metres","72","thousands","3","v107638596","11.7.1","2697806.0","","","","1"
"2022-06","British Columbia","2021A000259","Exports","Cubic metres","Cubic metres","72","thousands","3","v107638596","11.7.1","2717222.0","","","","1"
"2022-07","British Columbia","2021A000259","Exports","Cubic metres","Cubic metres","72","thousands","3","v107638596","11.7.1","2905758.0","","","","1"
"2022-08","British Columbia","2021A000259","Exports","Cubic metres","Cubic metres","72","thousands","3","v107638596","11.7.1","2725472.0","","","","1"
"2022-09","British Columbia","2021A000259","Exports","Cubic metres","Cubic metres","72","thousands","3","v107638596","11.7.1","2882166.0","","","","1"
"2022-10","British Columbia","2021A000259","Exports","Cubic metres","Cubic metres","72","thousands","3","v107638596","11.7.1","2927946.0","","","","1"
"2022-11","British Columbia","2021A000259","Exports","Cubic metres","Cubic metres","72","thousands","3","v107638596","11.7.1","3176601.0","","","","1"
"2022-12","British Columbia","2021A000259","Exports","Cubic metres","Cubic metres","72","thousands","3","v107638596","11.7.1","3317853.0","","","","1"
"2023-01","British Columbia","2021A000259","Exports","Cubic metres","Cubic metres","72","thousands","3","v107638596","11.7.1","3457383.0","","","","1"
"2023-02","British Columbia","2021A000259","Exports","Cubic metres","Cubic metres","72","thousands","3","v107638596","11.7.1","3070515.0","","","","1"
"2023-03","British Columbia","2021A000259","Exports","Cubic metres","Cubic metres","72","thousands","3","v107638596","11.7.1","3483307.0","","","","1"
"2023-04","British Columbia","2021A000259","Exports","Cubic metres","Cubic metres","72","thousands","3","v107638596","11.7.1","3122887.0","","","","1"
"2023-05","British Columbia","2021A000259","Exports","Cubic metres","Cubic metres","72","thousands","3","v107638596","11.7.1","2787538.0","","","","1"
"2023-06","British Columbia","2021A000259","Exports","Cubic metres","Cubic metres","72","thousands","3","v107638596","11.7.1","2974955.0","","","","1"
"2023-07","British Columbia","2021A000259","Exports","Cubic metres","Cubic metres","72","thousands","3","v107638596","11.7.1","3037975.0","","","","1"
"2023-08","British Columbia","2021A000259","Exports","Cubic metres","Cubic metres","72","thousands","3","v107638596","11.7.1","3143786.0","","","","1"
"2023-09","British Columbia","2021A000259","Exports","Cubic metres","Cubic metres","72","thousands","3","v107638596","11.7.1","3104709.0","","","","1"
"2023-10","British Columbia","2021A000259","Exports","Cubic metres","Cubic metres","72","thousands","3","v107638596","11.7.1","2887694.0","","","","1"
"2023-11","British Columbia","2021A000259","Exports","Cubic metres","Cubic metres","72","thousands","3","v107638596","11.7.1","3096053.0","","","","1"
"2023-12","British Columbia","2021A000259","Exports","Cubic metres","Cubic metres","72","thousands","3","v107638596","11.7.1","3505780.0","","","","1"
"2024-01","British Columbia","2021A000259","Exports","Cubic metres","Cubic metres","72","thousands","3","v107638596","11.7.1","3440692.0","","","","1"
"2024-02","British Columbia","2021A000259","Exports","Cubic metres","Cubic metres","72","thousands","3","v107638596","11.7.1","3325332.0","","","","1"
"2024-03","British Columbia","2021A000259","Exports","Cubic metres","Cubic metres","72","thousands","3","v107638596","11.7.1","3340537.0","","","","1"
"2024-04","British Columbia","2021A000259","Exports","Cubic metres","Cubic metres","72","thousands","3","v107638596","11.7.1","2925589.0","","","","1"
"2024-05","British Columbia","2021A000259","Exports","Cubic metres","Cubic metres","72","thousands","3","v107638596","11.7.1","2916228.0","","","","1"
"2024-06","British Columbia","2021A000259","Exports","Cubic metres","Cubic metres","72","thousands","3","v107638596","11.7.1","2780663.0","","","","1"
"2024-07","British Columbia","2021A000259","Exports","Cubic metres","Cubic metres","72","thousands","3","v107638596","11.7.1","3135562.0","","","","1"
"2024-08","British Columbia","2021A000259","Exports","Cubic metres","Cubic metres","72","thousands","3","v107638596","11.7.1","3055927.0","","","","1"
"2024-09","British Columbia","2021A000259","Exports","Cubic metres","Cubic metres","72","thousands","3","v107638596","11.7.1","3072712.0","","","","1"
"2024-10","British Columbia","2021A000259","Exports","Cubic metres","Cubic metres","72","thousands","3","v107638596","11.7.1","3100472.0","","","","1"
"2024-11","British Columbia","2021A000259","Exports","Cubic metres","Cubic metres","72","thousands","3","v107638596","11.7.1","3281586.0","","","","1"
"2024-12","British Columbia","2021A000259","Exports","Cubic metres","Cubic metres","72","thousands","3","v107638596","11.7.1","3636207.0","","","","1"
"2025-01","British Columbia","2021A000259","Exports","Cubic metres","Cubic metres","72","thousands","3","v107638596","11.7.1","3700387.0","","","","1"
"2025-02","British Columbia","2021A000259","Exports","Cubic metres","Cubic metres","72","thousands","3","v107638596","11.7.1","3287812.0","","","","1"
"2025-03","British Columbia","2021A000259","Exports","Cubic metres","Cubic metres","72","thousands","3","v107638596","11.7.1","3464778.0","","","","1"
"2025-04","British Columbia","2021A000259","Exports","Cubic metres","Cubic metres","72","thousands","3","v107638596","11.7.1","3131291.0","","","","1"
"2025-05","British Columbia","2021A000259","Exports","Cubic metres","Cubic metres","72","thousands","3","v107638596","11.7.1","3081953.0","","","","1"
"2025-06","British Columbia","2021A000259","Exports","Cubic metres","Cubic metres","72","thousands","3","v107638596","11.7.1","2997004.0","","","","1"
"2025-07","British Columbia","2021A000259","Exports","Cubic metres","Cubic metres","72","thousands","3","v107638596","11.7.1","3635362.0","","","","1"
"2025-08","British Columbia","2021A000259","Exports","Cubic metres","Cubic metres","72","thousands","3","v107638596","11.7.1","3342017.0","","","","1"
"2025-09","British Columbia","2021A000259","Exports","Cubic metres","Cubic metres","72","thousands","3","v107638596","11.7.1","3398366.0","","","","1"
"2025-10","British Columbia","2021A000259","Exports","Cubic metres","Cubic metres","72","thousands","3","v107638596","11.7.1","3708286.0","","","","1"
"2025-11","British Columbia","2021A000259","Exports","Cubic metres","Cubic metres","72","thousands","3","v107638596","11.7.1","3878607.0","","","","1"
"2025-12","British Columbia","2021A000259","Exports","Cubic metres","Cubic metres","72","thousands","3","v107638596","11.7.1","3904388.0","","","","1"
"2022-01","British Columbia","2021A000259","Closing inventory","Cubic metres","Cubic metres","72","thousands","3","v107638600","11.9.1","821206.9","","","","1"
"2022-02","British Columbia","2021A000259","Closing inventory","Cubic metres","Cubic metres","72","thousands","3","v107638600","11.9.1","535060.7","","","","1"
"2022-03","British Columbia","2021A000259","Closing inventory","Cubic metres","Cubic metres","72","thousands","3","v107638600","11.9.1","325659.3","","","","1"
"2022-04","British Columbia","2021A000259","Closing inventory","Cubic metres","Cubic metres","72","thousands","3","v107638600","11.9.1","250433.0","","","","1"
"2022-05","British Columbia","2021A000259","Closing inventory","Cubic metres","Cubic metres","72","thousands","3","v107638600","11.9.1","509866.5","","","","1"
"2022-06","British Columbia","2021A000259","Closing inventory","Cubic metres","Cubic metres","72","thousands","3","v107638600","11.9.1","759917.1","","","","1"
"2022-07","British Columbia","2021A000259","Closing inventory","Cubic metres","Cubic metres","72","thousands","3","v107638600","11.9.1","1046214.0","","","","1"
"2022-08","British Columbia","2021A000259","Closing inventory","Cubic metres","Cubic metres","72","thousands","3","v107638600","11.9.1","1465901.7","","","","1"
"2022-09","British Columbia","2021A000259","Closing inventory","Cubic metres","Cubic metres","72","thousands","3","v107638600","11.9.1","1715943.6","","","","1"
"2022-10","British Columbia","2021A000259","Closing inventory","Cubic metres","Cubic metres","72","thousands","3","v107638600","11.9.1","1894951.5","","","","1"
"2022-11","British Columbia","2021A000259","Closing inventory","Cubic metres","Cubic metres","72","thousands","3","v107638600","11.9.1","1739485.6","","","","1"
"2022-12","British Columbia","2021A000259","Closing inventory","Cubic metres","Cubic metres","72","thousands","3","v107638600","11.9.1","1386301.4","","","","1"
"2023-01","British Columbia","2021A000259","Closing inventory","Cubic metres","Cubic metres","72","thousands","3","v107638600","11.9.1","1069287.0","","","","1"
"2023-02","British Columbia","2021A000259","Closing inventory","Cubic metres","Cubic metres","72","thousands","3","v107638600","11.9.1","800155.5","","","","1"
"2023-03","British Columbia","2021A000259","Closing inventory","Cubic metres","Cubic metres","72","thousands","3","v107638600","11.9.1","561566.6","","","","1"
"2023-04","British Columbia","2021A000259","Closing inventory","Cubic metres","Cubic metres","72","thousands","3","v107638600","11.9.1","560489.1","","","","1"
"2023-05","British Columbia","2021A000259","Closing inventory","Cubic metres","Cubic metres","72","thousands","3","v107638600","11.9.1","710349.0","","","","1"
"2023-06","British Columbia","2021A000259","Closing inventory","Cubic metres","Cubic metres","72","thousands","3","v107638600","11.9.1","818069.9","","","","1"
"2023-07","British Columbia","2021A000259","Closing inventory","Cubic metres","Cubic metres","72","thousands","3","v107638600","11.9.1","1164316.5","","","","1"
"2023-08","British Columbia","2021A000259","Closing inventory","Cubic metres","Cubic metres","72","thousands","3","v107638600","11.9.1","1420008.6","","","","1"
"2023-09","British Columbia","2021A000259","Closing inventory","Cubic metres","Cubic metres","72","thousands","3","v107638600","11.9.1","1591148.4","","","","1"
"2023-10","British Columbia","2021A000259","Closing inventory","Cubic metres","Cubic metres","72","thousands","3","v107638600","11.9.1","1723255.4","","","","1"
"2023-11","British Columbia","2021A000259","Closing inventory","Cubic metres","Cubic metres","72","thousands","3","v107638600","11.9.1","1577926.2","","","","1"
"2023-12","British Columbia","2021A000259","Closing inventory","Cubic metres","Cubic metres","72","thousands","3","v107638600","11.9.1","1385488.4","","","","1"
"2024-01","British Columbia","2021A000259","Closing inventory","Cubic metres","Cubic metres","72","thousands","3","v107638600","11.9.1","1067891.2","","","","1"
"2024-02","British Columbia","2021A000259","Closing inventory","Cubic metres","Cubic metres","72","thousands","3","v107638600","11.9.1","790879.0","","","","1"
"2024-03","British Columbia","2021A000259","Closing inventory","Cubic metres","Cubic metres","72","thousands","3","v107638600","11.9.1","598865.8","","","","1"
"2024-04","British Columbia","2021A000259","Closing inventory","Cubic metres","Cubic metres","72","thousands","3","v107638600","11.9.1","686041.2","","","","1"
"2024-05","British Columbia","2021A000259","Closing inventory","Cubic metres","Cubic metres","72","thousands","3","v107638600","11.9.1","920940.3","","","","1"
"2024-06","British Columbia","2021A000259","Closing inventory","Cubic metres","Cubic metres","72","thousands","3","v107638600","11.9.1","1158141.6","","","","1"
"2024-07","British Columbia","2021A000259","Closing inventory","Cubic metres","Cubic metres","72","thousands","3","v107638600","11.9.1","1304595.1","","","","1"
"2024-08","British Columbia","2021A000259","Closing inventory","Cubic metres","Cubic metres","72","thousands","3","v107638600","11.9.1","1613294.0","","","","1"
"2024-09","British Columbia","2021A000259","Closing inventory","Cubic metres","Cubic metres","72","thousands","3","v107638600","11.9.1","1867465.5","","","","1"
"2024-10","British Columbia","2021A000259","Closing inventory","Cubic metres","Cubic metres","72","thousands","3","v107638600","11.9.1","2051645.1","","","","1"
"2024-11","British Columbia","2021A000259","Closing inventory","Cubic metres","Cubic metres","72","thousands","3","v107638600","11.9.1","1842047.2","","","","1"
"2024-12","British Columbia","2021A000259","Closing inventory","Cubic metres","Cubic metres","72","thousands","3","v107638600","11.9.1","1545189.6","","","","1"
"2025-01","British Columbia","2021A000259","Closing inventory","Cubic metres","Cubic metres","72","thousands","3","v107638600","11.9.1","1205294.3","","","","1"
"2025-02","British Columbia","2021A000259","Closing inventory","Cubic metres","Cubic metres","72","thousands","3","v107638600","11.9.1","890747.0","","","","1"
"2025-03","British Columbia","2021A000259","Closing inventory","Cubic metres","Cubic metres","72","thousands","3","v107638600","11.9.1","843236.7","","","","1"
"2025-04","British Columbia","2021A000259","Closing inventory","Cubic metres","Cubic metres","72","thousands","3","v107638600","11.9.1","999901.4","","","","1"
"2025-05","British Columbia","2021A000259","Closing inventory","Cubic metres","Cubic metres","72","thousands","3","v107638600","11.9.1","1227321.2","","","","1"
"2025-06","British Columbia","2021A000259","Closing inventory","Cubic metres","Cubic metres","72","thousands","3","v107638600","11.9.1","1602305.8","","","","1"
"2025-07","British Columbia","2021A000259","Closing inventory","Cubic metres","Cubic metres","72","thousands","3","v107638600","11.9.1","1764508.6","","","","1"
"2025-08","British Columbia","2021A000259","Closing inventory","Cubic metres","Cubic metres","72","thousands","3","v107638600","11.9.1","1932580.2","","","","1"
"2025-09","British Columbia","2021A000259","Closing inventory","Cubic metres","Cubic metres","72","thousands","3","v107638600","11.9.1","2204853.6","","","","1"
"2025-10","British Columbia","2021A000259","Closing inventory","Cubic metres","Cubic metres","72","thousands","3","v107638600","11.9.1","2351515.4","","","","1"
"2025-11","British Columbia","2021A000259","Closing inventory","Cubic metres","Cubic metres","72","thousands","3","v107638600","11.9.1","2191360.9","","","","1"
"2025-12","British Columbia","2021A000259","Closing inventory","Cubic metres","Cubic metres","72","thousands","3","v107638600","11.9.1","1899062.6","","","","1"


